decay length K+,angle pi+,angle pi0,z2
1379.9262173805964,0.0011054664188482931,0.03944561015791132,1430.602644498203
83.0881067636408,0.006919290021019916,0.0063028342903270005,372.13049060739
816.032462959486,0.03162851233874525,0.0013787500891152384,879.2454596878003
1367.3488014545144,0.020224959550580016,0.0021562442764412903,1466.223031004209
349.3221989035548,4.5981121398975066e-05,0.8856433892503061,350.95663835950324
24.022258978863587,0.00753992301195993,0.005784028366874267,289.2719301480923
291.8515801182833,0.13026166312609774,0.00033432531810949394,307.11835215251324
72.88531392798463,0.013975341878662994,0.003120547028777704,215.9851971995937
715.5636829198676,0.007514552319231456,0.005803556525825516,981.7089260736809
149.47213471982792,0.007128439550045667,0.006117907821605123,430.0336951301723
37.323305163422376,0.0021294815344193195,0.020479123854809145,134.97007999701003
713.3077612529743,0.0012195551980492014,0.03575631907220156,769.21809084823
1757.5198896228944,0.0056379417269769765,0.00773529169251563,2016.0699468820044
1873.248908897247,0.006895733377241437,0.006324365548670142,2163.2787272978485
809.4332094982792,0.0030878223136870395,0.014123447776167187,951.0322757278118
1974.8680848825702,0.0010093734493083122,0.04319973992330701,2021.1358564874822
85.53108563446602,0.005089167529466753,0.008569396766657682,318.91402936370156
393.88407652363134,0.00523949199156471,0.008323536956201263,634.1609951940061
3960.2888292624766,8.223296971390047e-05,0.51840940592363,3963.79482274572
758.0712409541035,0.0011899867409696672,0.03664458586734553,812.6251308512251
437.3289057386827,0.09491967674291459,0.0004591114148710731,458.33603472220403
1655.157430330327,0.0018702462683044387,0.023317500377831417,1740.9143718510697
169.15073994375066,0.002255019249991881,0.019339116091122564,272.5551897689866
58.77109397921306,0.003902215374095218,0.011175945797515314,237.7194145686248
258.63455925786127,0.011325267766955648,0.003850764295135836,435.223275094741
86.51953349165976,0.027235145223564163,0.0016011940207359583,159.93590256336984
1368.3174648978354,0.0018020953073397085,0.024199228826401617,1450.9485932415757
218.26971731648243,0.013885286344699498,0.0031407865240174735,362.2978212088716
203.44290827717745,0.009050838902353604,0.004818456627041941,424.41086599784694
402.8248278952065,0.011852073330965726,0.0036796006775917213,571.5637730160048
498.7130816705121,0.0014953473524299235,0.02916269434900397,567.2744076152965
238.76982346795526,0.0030651800767595013,0.01422777319904474,379.330473204266
554.3204889985752,0.007361592256148231,0.00592414395737872,825.9959365901544
58.758252565673054,0.0018619614172900461,0.02342124286411862,144.1352026766627
233.33765026638596,0.00041511961250336355,0.10496109831386378,252.32230341239327
80.07699506515024,0.015468803512098329,0.0028192586602547158,209.35916438762138
191.83181754507393,0.005380706505563845,0.00810509043201837,438.5849193875439
80.70239324565438,0.0003691654928949205,0.1179981421457946,97.57307410336524
250.88288608386497,0.0468087021646648,0.0009315253018557648,293.57877362405037
288.45545777611136,0.004236772073173488,0.01029345117454464,482.74688917559604
1726.6741199742366,0.0011735667559260518,0.037157182357151916,1780.474740769059
791.6413148408321,0.07100481278617479,0.0006139461429613283,819.7610671379497
82.17587901650481,0.014489773514938725,0.003009754485154554,220.19460145924427
658.524879582348,0.006036612611189884,0.007224438186036063,935.3581991254341
1275.4616240915582,0.0064741405356363154,0.006736205261631503,1572.3601999597583
155.4428972653404,0.006901709278051162,0.006318889538638826,445.2215830370168
28.66181422117904,0.009979933886668181,0.004369871173971597,229.05729007135704
157.46274121205482,0.001829635745812693,0.023835006519305393,241.3570437237052
284.5018309253402,0.002335785850339091,0.018670448782248123,391.6105366390551
241.80954482941732,0.005289419345232379,0.008244970798768736,484.3761625787035
1212.907565534651,0.021079424234668267,0.0020688338477205933,1307.7727639802358
675.8933261907745,0.004749045860385996,0.00918312217207697,893.6780558705402
349.3743380509159,0.01030987742806499,0.004230021719938909,543.3561919643317
896.4222748765982,0.11333460878790218,0.00038439065746933274,913.993513916935
123.25427198237476,0.010861328153231325,0.004015251987700386,307.38657380898456
713.2581952057312,0.018185822107771865,0.0023980347806311806,823.2218526382687
314.33937824574167,0.006387461067042079,0.006827617206344932,607.2627894284446
1069.1637449254542,0.003068536943808071,0.014212209036050218,1209.8783470812562
354.48304161886125,0.0067113116060250845,0.006498154486823535,652.4829095302309
530.7536231124959,0.008417447544300741,0.005181036352658325,768.3497297274471
275.00513732613456,0.005748141549162091,0.007586996097507126,538.6090194348052
53.055654196562664,0.000584722215480466,0.07455036600860453,79.83343627789667
659.6940425773269,0.00849407202605154,0.0051342982061571155,895.1467081690888
558.3201576992207,0.019393983464000574,0.002248639199113458,661.4319937158422
59.51773063010756,0.005972684138038602,0.007301764560553743,333.41925668509083
586.5679679313155,0.00737867944422113,0.0059104250679688185,857.6142599379025
98.67332946248636,0.00392548086014629,0.011109709553467339,278.68863102673964
1073.1385823422838,0.15450366438982055,0.0002817063701965523,1085.9800924054607
986.8042230490178,0.005004988078741154,0.008713525211472848,1216.3266418395328
707.3846737003058,0.00640972015657225,0.0068039069039336495,1001.3288981059985
214.3031739655023,0.002188259222189134,0.019929081300327257,314.6457428977589
167.1859808375797,0.009906688454416897,0.004402180392960951,369.06318536022894
804.1821494233077,0.056972846868607756,0.000765270823845831,839.2486013305969
658.986657516262,0.003973919065237291,0.010974295393470291,841.2233877612889
144.5503926440186,0.011599653812144256,0.003759673962237399,316.9615982085482
360.999915682129,0.0018018248740230972,0.024202860501431365,443.61864026054883
653.5693072996494,0.0019100228751222604,0.022831951139076885,741.1506289197686
30.674710493341827,0.04531485334137715,0.0009622449852094737,74.7801352690429
353.26347431876104,0.047926382114622995,0.0009097933913437953,394.9621877458485
351.02116657482065,0.048029101079420655,0.0009078468871557312,392.63056286786076
1107.7800898271346,0.002568031240383187,0.01698203044933088,1225.540315419605
940.7533614633743,0.003087002262121069,0.014127199502822735,1082.314818565062
242.66300994417114,0.002695126143846544,0.016181238456603724,366.25215593759816
250.1726642582878,0.011513665598012453,0.003787753126067704,423.871614072659
44.757148354605086,0.09364064519842319,0.00046539175090968497,66.05293142038046
91.75218317140656,0.04852054531528935,0.0008986481340845035,132.93948321270005
1106.6257832925776,0.006446559187012199,0.0067650258310760075,1402.2594644437713
602.1850503725848,0.037284399556762576,0.0011695615348921089,655.8019300032086
1342.27336134715,0.021214832667367973,0.0020556280794189756,1436.5328813851904
338.4541808597053,0.014499082857942085,0.0030078219646185113,476.38427400380516
422.76967372084755,0.006899062515884252,0.006321313725855218,712.6595339618434
426.98488487606346,0.0028834577577414745,0.015124409264969168,559.2113714868583
12.613327922730889,0.0008872648772555358,0.049142795828897,53.27828597878563
167.88128723670252,0.033040370404724184,0.0013198242760407073,228.39126775914605
988.8875338419208,0.0018649202654491786,0.023384086519081755,1074.400193975561
568.4869662349046,0.004827809995105521,0.009033304036010268,789.883876085788
200.29998064915742,0.005459710426090637,0.007987807623321047,450.6762487588542
746.9248121260025,0.005054805847149914,0.008627649551092709,978.731906710173
1391.6526814515717,0.00033764519874842486,0.12898443739165624,1407.0723428894723
72.06277481960996,0.009329969009141879,0.004674298593458179,286.41953907993343
733.6868770912074,0.007278450782566028,0.0059918154394153905,1008.4657747427827
171.17633687880206,0.00457847738870236,0.009525230148762092,381.13866657863855
1628.238991819508,0.010611388133288565,0.004109828574800574,1816.7086723749844
244.76092835626977,0.004553547125265434,0.009577379318922129,453.5799363784687
272.2650623434915,0.008540732792416716,0.005106247670019808,506.43131235522094
113.88268600558987,0.003123855073461184,0.013960542975740719,257.1342823520563
34.47756458167693,0.0019497442164604013,0.02236684403845191,123.88072169659605
100.69855019050094,0.007711425880633484,0.005655390468930193,360.048816501967
24.28521844202263,0.0006138299835585117,0.07101823824051917,52.39963700424865
1045.238174112141,0.0021211127569348595,0.020559917913927403,1142.5011200836875
722.8723434086351,0.001861396105508415,0.023428355321868863,808.2233650196392
779.8378251656709,0.019200171627013665,0.0022713389808814333,883.9907602755087
106.456392310645,0.02567194178618343,0.001698704813947187,184.34534327580624
94.80771833131877,0.002469504815980005,0.017659532771097015,208.04922452140704
508.47993330212455,0.024397228898929046,0.0017874686551735935,590.4401910026177
224.90973087119173,0.00446128435692284,0.00977544439408819,429.4974931006917
358.89535497166037,0.09989524804556658,0.0004362087699706471,378.8496861524032
608.0679780684712,0.017006404922385865,0.0025643504300791927,725.6593910412162
122.61910251736212,0.01622680833988049,0.002687557076632166,245.86111138883513
1834.1409394665677,0.009562950770783757,0.004560417583095597,2043.2750321624594
652.3073331179255,0.00020402969977026096,0.2129422208108865,661.5571597624443
306.988038342366,0.10116457366327126,0.00043072642818180423,326.6903157389789
258.026007775644,0.07574029229572156,0.0005755272898398848,284.3815192413574
306.30540041410495,0.004831922423202245,0.009025615904898301,527.8909091428071
14.587941335636271,0.008748874630568927,0.004984765485797256,243.1829384811551
154.85375889123458,0.0033704364746006614,0.01293921643645627,309.41399776099286
411.89031868058544,0.04865603287587356,0.0008961447758455444,452.9627481349955
260.92239687358506,0.009249309161837516,0.004715061882864936,477.1485962074554
174.30885587225276,0.003643466488257779,0.011969614098439895,341.39064048110174
294.00369074992307,0.0014822034600937624,0.029421266409385794,361.96211459646497
275.56291201738185,0.006372518141685809,0.006843627277952027,567.8010329998352
718.8838059219636,0.0011677462354328283,0.03734234592136122,772.4174077987842
311.760526904091,0.0004260457184362937,0.10227408232983969,331.24759304777905
639.0330360930114,0.005648904408610036,0.007720280083093329,898.0858480592669
67.60240542906583,0.0012188820532202087,0.03577606179830706,123.48185504690406
150.2546668506155,0.002238638145517742,0.019480620150339616,252.9078155590202
156.76305274926025,0.007246534995496967,0.006018205160676195,432.752196932046
708.0537616036164,0.011600609778182048,0.0037593641343208217,880.4507580837748
252.2383179285925,0.0201391648297099,0.0021654306959835406,351.5338755625675
888.8554169273513,0.018296297596515337,0.002383554339487037,998.1549522458929
293.45068343824903,0.0030587411783575733,0.014257722849418494,433.7160327868663
210.1326410873194,0.002918040686600721,0.01494516998516043,343.94517680049415
257.3678350665028,0.05752247491809551,0.0007579546748015819,292.09849688200416
938.9125002668952,0.00027923663601095244,0.15586468410451812,951.640064907019
1189.2250483233333,0.0017200348799795001,0.025353619493189893,1268.0923455478555
174.50674046825918,0.0021536630576749404,0.02024919803114619,273.26258433448857
158.9440832444696,0.007975347870384005,0.005468240088772976,409.71152664730175
582.8003926660759,0.005979926957300194,0.00729292077250808,857.0340782448209
324.14507627205364,0.0033194487296954677,0.013137961446473488,476.36693627190556
6.508088940712486,0.0030311670187135433,0.014387419376121808,145.5088330809127
181.89980884396982,0.009370926455465379,0.004653868444347362,395.3196309202699
41.83192007103698,0.004013624755727037,0.01086573155447,225.88959533570235
207.11799892886762,0.0038791363092656526,0.011242436271779021,385.0078876826069
116.06637424151545,0.01654326265892257,0.0026361448639306384,236.95048186137106
1157.2826165516074,0.004225847311411374,0.01032006165901308,1351.0730281913268
139.79242116256677,0.012170339615600179,0.0035833734464900545,304.11825901214064
560.7259420138399,0.004649864012254567,0.00937899654612171,773.9621177714273
659.6124000014114,0.005271958703479563,0.008272277824576214,901.3782620549379
699.5398916465089,0.0008870625740391404,0.04915399880915119,740.1955665696664
163.48009701320106,0.005549331791002082,0.007858805717292406,417.96645256019224
170.60620908134146,0.004653404812554603,0.009371860096894214,384.00476864926765
660.7792528150017,0.004504244628190173,0.009682209993135814,867.3372085124815
1.9717500031099842,0.004982233129158725,0.008753321447699233,230.45061157176735
236.4440415079815,0.008598571503878804,0.005071899974276656,469.03508393484645
1684.679875195041,0.019898065944393226,0.0021916703111798655,1785.178890690753
2125.5334060438568,0.007643495230619152,0.005705652300015743,2387.1887078169348
333.8669809723642,3.9016748326494596e-05,1.0192724702595621,335.0973886659567
491.8269748958002,0.013744076164561485,0.003173056751894164,637.3350498935389
183.35758971689435,0.016037368733445547,0.002719304887189847,308.0556349823907
817.3013083304886,0.013819047920223922,0.0031558416187636817,962.0198663093474
653.0792810612876,0.08742057395878923,0.0004985517234690139,675.8988806985948
156.76060794901835,0.009947633977632524,0.004384060309756546,357.80680986803907
95.25849211139278,0.0043214508666916205,0.010091753933427774,293.4333700431168
195.34596711863924,0.006160327228850983,0.0070793539207625504,477.8529035950756
149.2462116594304,0.0023328223426114956,0.018694165482786195,256.2190003189619
68.95559306585564,0.01308486165077814,0.003332919776535399,221.79525692086116
624.5155017280039,0.00245434676151265,0.017768592498441187,737.0618113935251
58.83514556689271,0.0032194577766752907,0.013545992917341132,206.47125326488265
429.6034606930041,0.01485647567283049,0.0029354622375451184,564.2149862411454
470.34382661710504,0.004745085613862403,0.009190786323049118,687.9469364799855
270.8088709149614,0.004941772957476297,0.008824987583011782,497.4322016162751
170.2568030536842,0.07135282932134603,0.0006109491562767613,198.23894077086442
2519.0296985175873,0.007605092830791344,0.005734463476431816,2782.006296707502
518.0963954378575,0.057578607771276234,0.0007572153440047991,552.793123811397
36.27830737736217,0.0005302380021637486,0.08220251097120325,60.55363802792478
464.9643418326657,0.014849026038232321,0.002936934986923759,599.643410814961
1022.5610494914235,0.0015524131752815795,0.028090833600984976,1093.739923619434
775.1886949184316,0.003958738101172761,0.011016378869078232,956.7292098230184
900.0904226957999,0.013053378994824593,0.003340958458503304,1053.2987533280766
457.32239791883956,0.025342796238218005,0.001720769540862307,536.2233917682438
56.255099012314254,0.08267612569630264,0.0005271970713765745,80.3907368497922
505.08630137001876,0.001311178281736256,0.03325820077397945,565.1996717211489
1124.4127302035217,0.01276714942512546,0.0034158621108753783,1281.0562584876898
917.286003306092,0.007059337511908133,0.00617779457243193,1200.5940012145666
1692.693519751978,0.029791390978660258,0.0014637860799838396,1759.8071460264005
122.1917994094273,0.01979363422286036,0.002203234371671848,223.22118990395074
46.526420148899376,0.005952780719777892,0.0073261783002274185,319.5151648924206
220.41340522630924,0.01471624916437336,0.0029634343170521515,356.3077895166522
1142.6694061841545,0.0008458716020440125,0.05154659071101792,1181.4348859421905
28.396443382163124,0.01031780009744649,0.004226773589779585,222.2293350136543
586.7865702530905,0.0053734507732293825,0.008116034610647532,833.2069198950439
94.37546760276679,0.0037308267784218726,0.011689341851753724,265.46370599332437
538.6744140768642,0.015026952445646204,0.0029021590152845432,671.7585817039438
249.94724230347344,0.003354823675332932,0.012999431849725414,403.7914537298461
62.81208459973047,0.030839757164388637,0.0014140186866679516,127.64287716145567
177.81916884807836,0.002470853621516392,0.017649893162109426,291.12253551250194
41.58311780285146,0.0052276090296017996,0.008342457188861823,281.3150764788798
24.55100630104421,0.051002719025356316,0.0008548955968899425,63.730594222496904
775.241418808614,0.0077517254447607865,0.005625989165725573,1033.2433249123708
696.0932380641739,0.011355561644597108,0.0038404911976024406,872.2108178017655
2300.297701875559,0.004345770411783773,0.010035279827185658,2499.5878956813435
337.8538021145768,0.0007919818150834852,0.055052323760661166,374.1461681690306
828.1840825446142,0.006203123270616818,0.007030512759425928,1112.6536676594294
759.9861340644608,0.007872396858808155,0.005539751208878757,1014.0331186457925
388.9765938195272,0.0008208336172520413,0.05311819427912556,426.5930573461816
197.0300856264454,0.025037663355931872,0.0017417427031137377,276.8930517127636
1704.1943129600002,0.00458236445034737,0.009517150318487884,1914.3349063737865
188.51690066432388,0.0235575703778518,0.001851185276226356,273.39959363690735
509.6975346551346,0.005554165898359361,0.007851965785651647,764.4055851208199
590.1285483170324,0.00216115689579452,0.020178988406834446,689.2280914291423
635.0172324044198,0.0019286243646605198,0.022611756786771613,723.4517201006905
1057.8700436968961,0.017383385533874512,0.0025087366094933886,1172.9108415504627
560.9151733712105,0.007025350658714437,0.006207681221773492,845.5937884819976
304.73523335195586,0.002430836747949895,0.017940433724358947,416.2032978004566
42.804435862779606,0.6626953138763233,6.33829722326815e-05,45.36711652463038
10.121515362462624,0.003285527498882421,0.01327359982339234,160.78769230473418
452.8403629784444,0.01583606931217892,0.002753872627443235,579.1237714674816
437.6237332169084,0.0033448387687530713,0.013038236316151752,591.0100210412813
645.9533868235995,7.36174438638776e-05,0.5759398722268267,649.0332433828452
986.5472301549686,0.001992640005839318,0.021885388978187353,1077.9178097821332
213.45537370517346,0.0005553777952857186,0.07848543217151252,238.88546455509638
11.776250417630903,0.019233897790580767,0.002267356002700647,115.7465110034526
443.5354314589251,0.003722085225714237,0.011716794447069644,614.2227714148737
1087.1962779009482,0.012690203701790364,0.003436574353980822,1244.789700748726
267.54185075895987,0.0034566403590506646,0.012616538121095274,426.0555303163668
177.5359661718851,0.00435835406198855,0.01000630587579503,377.40325721889286
136.7427586956793,0.0043720483047695775,0.009974964286911943,337.2380796572854
423.2469658068576,0.0028354589211103207,0.015380426609639964,553.2721168156268
168.83826861650007,0.009451979554841134,0.004613959908807286,380.4278544907015
173.68255476629545,0.005134355318694547,0.008493977542075572,409.13783957549265
138.77283635201013,0.0032317198848809655,0.01349459685783652,286.97130547499455
499.04619230110734,0.001963575975402486,0.022209301130588114,589.0837464797485
16.44836830366548,0.002139518370573605,0.020383059477411616,114.55547607788904
250.59976819110554,0.0025368517783839785,0.017190740014222626,366.9300122703257
342.25451492737096,0.0031632978217164495,0.013786476048996467,487.3150278536409
29.853904790982337,0.01512066694263593,0.0028841714316026773,162.11312207403856
1545.204735453134,0.006681931579148584,0.006526726469159948,1844.5149290323914
1123.692113304088,0.01725865530660747,0.0025268684195131055,1239.5644907522374
837.3645280182259,0.0015040724641524272,0.028993545510913158,906.3260681209118
205.5223994055177,0.0005959634743857786,0.0731454380374051,232.81640356967213
228.0019599496693,0.014317340719413856,0.003046004068424759,367.6831605181404
507.5862818550279,0.01164306291090029,0.0037456564013919197,679.354624991634
250.62368995309276,0.035663327946121114,0.0012227358300106038,306.6799283335576
1099.0529934612223,0.007242877764844452,0.0060212440113543595,1375.181500935548
3206.8581041874977,0.01852790600136229,0.0023537570325582674,3314.7910319064445
1632.8970262172393,0.020921117153911605,0.002084489559265801,1728.4802678455505
452.72821053153336,0.004377683678638531,0.00996212372874938,653.4819746295013
461.4164105689424,0.0025692990986928075,0.01697365081069519,579.2347838071556
70.91521601195588,0.02976550945417941,0.001465059050094244,138.08723304569645
359.43356441698535,0.08874971576437295,0.0004910756756498843,381.90965028846307
305.04683827513634,0.00836769474830229,0.005211842079198557,544.0557148012477
120.56542415127248,0.003953840330433529,0.011030025031046279,301.8813219917736
651.9957417204183,0.007329570977406946,0.005950025316374857,924.8581222011741
27.141160241264874,0.016545411449038854,0.0026358024865960673,148.00956550287995
1191.0034139919449,0.010642051083637959,0.004097986733058265,1378.9300158795536
1479.8942226383863,0.014706966976994626,0.002965304730233284,1615.874387988853
271.141247285094,0.016576060162908232,0.00263092873786104,391.7861291092506
373.67204060295137,0.013429510607011051,0.003247382892796166,522.5888420094634
629.6185713121688,0.006379717219830084,0.0068359047166566015,922.186845701301
565.457557935327,0.0010885257661643719,0.0400593367186955,615.3567878183899
673.5155885386317,0.006421214787033434,0.006791727225733649,967.9869625687612
524.1409222000145,0.007244454438870958,0.006019933551776395,800.2093313084301
702.1713072721298,0.014411565091623385,0.0030260883120356422,840.93913180954
2725.54955771016,0.0013448665036004412,0.03242524737297891,2787.208270649364
614.6780370275725,0.1495814149311476,0.00029101282678348645,627.9488120346232
1190.1047882589382,0.00047971113224047634,0.09084937350317246,1212.0586497693234
273.3030995989996,0.08794914517547547,0.0004955516141696327,295.9848508937709
1427.5468921526885,0.0007654468303741534,0.0569597536379006,1462.6214221860796
166.31350955953275,0.01019130775374967,0.004279236170347374,362.5523835106113
266.45995429057587,0.016624849585136634,0.0026232073306980104,386.7507111651694
25.526876285620123,0.02161717754490025,0.002017365290889758,118.03148060922724
1901.9734355216374,0.020640836015764486,0.002112796795000998,1998.8549746704148
1732.5026533594007,0.0008147473297979653,0.05351480671098347,1769.8398042371657
346.8523548738159,0.0024003488571493633,0.018168290861071752,456.9221436386056
856.6804732046927,0.00012019371188326653,0.35893904835478674,862.0110762972014
200.78477547210906,0.0013990237254851334,0.03117024950956248,264.9277408487124
796.9155337059514,0.07337570456309009,0.000594091559556768,824.1235774794488
221.8635568798599,0.01050145461900954,0.004152852618419521,412.30636234351095
7.549060160873851,0.0026853656827174866,0.016240049668486276,130.69056598070702
1653.4484334489223,0.026939083959366932,0.0016187933426780325,1727.6720473665584
218.87882820433273,0.005615856403172083,0.007765711916794951,476.4160401275976
167.0711438901641,0.0002554877293063595,0.17028614600982708,178.70233639106226
73.15674181303939,0.00971777077219005,0.004487761792737764,278.9587811670099
51.60344255745011,0.054191365670689065,0.0008045706274065336,88.47355625772423
789.9286468684709,0.004559536487013261,0.009564798717219866,999.0223317964959
570.4356879674527,0.01548400313160591,0.0028164910741389094,699.5909292969892
137.70876247161053,0.006805765363921271,0.006407969843684143,431.5727166339781
57.859075138652564,0.005935602644935516,0.007347380738831756,330.0600242421366
1123.2211405959508,0.007318134662147967,0.0059593236655865675,1396.50994830544
316.6425428724753,0.004923261054443286,0.008858170029320354,542.4169050325738
1424.1027682916238,0.0040977855143005506,0.010642573645363545,1612.0201420857495
1857.6498000386432,0.005522912410295228,0.007896398870194854,2110.9245476748956
200.9939891070928,0.004172168633319649,0.01045283646532002,392.3226456790421
392.7770999677028,0.003150799722177385,0.013841160434303194,537.2644274125134
306.16283952586497,0.017427996671066644,0.0025023145793404834,420.9091034595931
709.6702223666156,0.0077616358032222554,0.005618805649785658,967.3426883968889
384.4114991240796,0.0005064842192370598,0.08605310584320834,407.5955641680558
16.32777180077718,0.020989092833016653,0.0020777382029225923,111.60136521448257
41.78732280365565,0.0151875950402326,0.0028714611102650953,173.46361631658587
186.57228403879918,0.04445353040802837,0.0009808955750365738,231.53344678907473
253.18835433295888,0.013167155082559525,0.003312088795740815,405.0726758493305
259.0054543784629,0.025349137758350477,0.0017203390150699082,337.88670134048266
33.821769822250715,0.005769320078618307,0.007559145194529897,298.39691087366094
1526.405131530072,0.005787274865623559,0.007535693343250085,1791.8036888990923
524.3467526351033,0.0027642927248533733,0.015776377104369462,651.1080524337607
205.80212292382936,0.009839917556783396,0.00443205273359991,409.0492983929245
293.477493741793,0.014031587601845752,0.0031080379049921543,436.00368522186295
299.671789855285,0.005132796017498384,0.008496557922855334,535.0555641157109
2128.487255633309,0.002084120119080299,0.02092482545410083,2224.05355304331
567.6112648781296,0.03329666417239987,0.0013096633653526485,627.6551426406995
864.5149737187465,0.018002070724388104,0.0024225134060614764,975.6013024110719
2047.5411421916167,0.0006529713490834155,0.06676442127845425,2077.452694178086
160.2456269598006,0.02479719054907545,0.0017586351448143523,240.88339297867117
1139.714178120834,1.2417902499003588e-05,1.0353502746667338,1140.9006904787332
16.42968204314177,0.0037859106500815433,0.011519268803162995,190.04413370860829
221.09920692997332,0.0025709128577141808,0.016962996969132334,338.99159181426086
283.4720001043625,0.010899934523461175,0.0040010301643123095,466.95207416837667
206.89936478052925,0.0064163866448423215,0.006796837796442576,501.149317743837
270.92570311603515,0.0022188590213487857,0.019654261298652068,372.6717029439083
537.3684891068667,0.002192276056776155,0.019892568288017196,637.8952865807448
454.1214609921203,0.002379644488764485,0.018326357489689974,563.2416771903308
462.656726221934,0.012163675093902161,0.0035853368340469736,627.0726076826659
288.07650195669663,0.004372715604794342,0.009973442073860243,488.6024258772609
18.19948602336695,0.01502478447013367,0.0029025777925147517,151.30285969314818
1262.9642180875856,0.0006932579538226656,0.06288724268537994,1294.725234828872
808.737960135753,0.01696339225361048,0.0025708529469633742,926.6275973402212
553.1057924897582,0.006496858671359724,0.0067126501940558,851.0462336435407
1532.752523342671,0.005062289349910688,0.008614895535922025,1764.9028162625511
999.1571317786936,0.012401114355637686,0.0035166882326165476,1160.4246934271484
344.56170943452787,7.736879146975083e-05,0.5494308272344659,347.82796283595843
477.87647221400795,0.0009717376816192922,0.04487233148909389,522.4174488625055
647.7878065028558,0.006377023503428958,0.006838792266000307,940.2325456798853
2533.375579290873,0.0031676162825760227,0.013767681293210125,2678.634144606246
660.0760237978003,0.010684196289404911,0.0040818214291491114,847.2612686100091
477.2697222870344,0.08461785081901078,0.0005150855301833658,500.84895819012695
555.6262255540394,0.02582548443480793,0.0016886042386872208,633.0518919797182
655.9488985298577,0.21155174707809102,0.00020538088829411913,665.2613931434136
406.6153437585127,0.031637556940890765,0.0013783558639304061,469.81025698134584
359.15555977485553,0.005268500427631075,0.008277707761402603,600.7628231792912
72.25277840342083,0.0015472731161174117,0.028184139378567737,143.195885137637
785.5714468790839,0.030715007771976083,0.0014197626481366463,850.665717215847
297.66832681641995,0.00419593765712787,0.01039362444265996,490.087053529954
373.5128034057859,0.06654225187330019,0.0006551530891535377,403.5245201397722
875.1696518636489,0.0016150129721277052,0.027002134476760267,949.21986819925
39.12014938311017,0.026118241635927672,0.001669674706826995,115.67756975459969
4002.5482031347105,0.008074851845697542,0.005400856218502494,4250.225382754435
139.89579040204202,0.02391753253144776,0.0018233221020399306,223.5005107991452
439.78416131430254,0.02124365392611377,0.0020528390020458425,533.9157610859221
1978.3856830908046,0.0022710616884666123,0.019202515790269818,2082.5259005180274
228.16106122704778,0.007821163330913459,0.005576040241875752,483.87228151719876
51.13195877981986,0.4122748396437645,4.559745492636103e-06,55.705075980598195
82.13859487125602,0.009462511430610766,0.004608824464082969,293.4926652532036
5.4432602762240405,0.0007766709082862388,0.05613703377905279,41.032932778465565
412.3970888627484,0.00023347805004923607,0.18625011398725186,423.01088248086836
89.96075609783452,0.05064260050994142,0.0008609773686474941,129.41943131357343
472.5058991856726,0.002762913977079173,0.015784249506376313,599.2039662310307
185.87953919391964,0.021243291915607528,0.0020528739874269273,280.01274356065807
1856.6257973074642,0.002290535687235332,0.01903926690272531,1961.6591655521913
